time,pressure,altitude,velocity,acc_x,acc_y,acc_z,acc_tot
71.600,93.3458,1529.849,-43.858,-32.374,-5.692,8.553,33.966
71.620,93.3511,1529.293,-43.867,-32.552,-6.226,7.798,34.047
71.640,93.3535,1528.708,-43.892,-38.600,-7.649,8.553,40.270
71.660,93.3541,1528.244,-43.956,-37.355,-7.471,4.277,38.334
71.680,93.3548,1527.862,-44.099,-42.158,-6.582,7.547,43.331
71.700,93.3568,1527.446,-44.173,-41.802,-7.649,5.283,42.823
71.720,93.3624,1526.717,-44.211,-42.514,-5.870,4.025,43.105
71.740,93.3662,1525.853,-44.196,-44.293,-7.293,2.516,44.959
71.760,93.3692,1524.949,-44.221,-47.139,-4.447,1.761,47.381
71.780,93.3732,1523.925,-44.281,-52.475,-4.447,4.780,52.880
71.800,93.3823,1522.401,-44.229,-44.293,0.178,1.761,44.328
71.820,93.3895,1520.610,-44.317,-41.446,4.091,-1.509,41.675
71.840,93.3978,1518.513,-44.154,-41.446,9.783,0.000,42.585
71.860,93.4041,1516.330,-44.273,-36.644,12.452,-2.516,38.783
71.880,93.4081,1514.265,-44.249,-34.331,17.610,-0.503,38.588
71.900,93.4096,1512.520,-44.310,-33.975,22.235,1.761,40.643
71.920,93.4120,1510.987,-44.240,-30.240,19.923,3.522,36.384
71.940,93.4197,1509.219,-44.317,-28.995,19.033,5.031,35.047
71.960,93.4280,1507.212,-44.369,-25.615,18.500,3.270,31.766
71.980,93.4308,1505.454,-44.273,-25.793,18.678,6.541,32.510
72.000,93.4337,1503.902,-44.276,-24.192,17.788,6.792,30.786
72.020,93.4385,1502.382,-44.198,-23.658,17.255,8.302,30.436
72.040,93.4330,1501.715,-44.067,-22.591,15.476,7.044,28.275
72.060,93.4356,1501.133,-43.925,-30.062,11.207,7.295,32.902
72.080,93.4426,1500.263,-43.754,-31.485,7.293,3.270,32.484
72.100,93.4397,1499.928,-43.669,-34.509,8.538,1.006,35.564
72.120,93.4446,1499.417,-43.562,-38.778,4.625,4.780,39.344
72.140,93.4413,1499.406,-43.378,-42.869,4.447,9.056,44.041
72.160,93.4426,1499.444,-43.341,-40.201,5.692,9.811,41.771
72.180,93.4415,1499.698,-43.239,-38.067,4.269,10.063,39.605
72.200,93.4419,1500.005,-43.348,-49.807,1.423,16.855,52.601
72.220,93.4430,1500.284,-43.301,-53.364,1.779,18.867,56.630
72.240,93.4463,1500.347,-43.305,-48.028,4.625,18.867,51.808
72.260,93.4531,1499.937,-43.445,-46.783,5.159,19.119,50.801
72.280,93.4523,1499.714,-43.269,-39.134,5.336,15.345,42.372
72.300,93.4634,1498.705,-43.451,-34.153,4.625,12.327,36.603
72.320,93.4666,1497.655,-43.386,-32.730,4.269,12.830,35.413
72.340,93.4669,1496.792,-43.317,-39.845,5.336,15.345,43.030
72.360,93.4695,1495.911,-43.204,-32.197,3.024,12.830,34.790
72.380,93.4672,1495.408,-43.138,-33.086,2.135,12.578,35.460
72.400,93.4730,1494.584,-43.225,-33.975,1.601,11.320,35.847
72.420,93.4772,1493.612,-43.184,-31.129,1.601,10.063,32.754
72.440,93.4832,1492.380,-43.225,-28.105,2.135,9.056,29.605
72.460,93.4844,1491.301,-43.268,-30.596,2.135,8.805,31.909
72.480,93.4843,1490.473,-43.248,-31.307,1.779,8.302,32.438
72.500,93.4918,1489.247,-43.271,-30.774,1.601,7.798,31.787
72.520,93.4946,1488.069,-43.185,-28.817,1.067,7.798,29.872
72.540,93.5000,1486.728,-43.174,-30.951,1.423,8.553,32.143
72.560,93.4994,1485.728,-43.081,-30.418,1.245,7.044,31.247
72.580,93.5061,1484.453,-42.853,-28.639,1.245,7.547,29.643
72.600,93.5038,1483.650,-42.722,-31.663,0.712,8.553,32.806
72.620,93.5101,1482.580,-42.624,-27.394,0.000,5.534,27.947
72.640,93.5097,1481.808,-42.352,-29.884,0.000,7.798,30.885
72.660,93.5114,1481.135,-42.170,-31.485,-0.178,8.553,32.627
72.680,93.5195,1480.030,-41.764,-30.596,-0.356,8.302,31.704
72.700,93.5171,1479.395,-41.565,-27.750,-1.423,8.553,29.073
72.720,93.5208,1478.675,-41.071,-27.750,-1.423,8.302,29.000
72.740,93.5232,1477.983,-40.731,-28.639,-0.889,8.553,29.902
72.760,93.5252,1477.344,-40.174,-28.817,-1.779,7.547,29.842
72.780,93.5288,1476.631,-39.799,-33.975,-1.957,9.559,35.349
72.800,93.5308,1475.973,-39.417,-31.129,-1.957,7.295,32.033
72.820,93.5319,1475.428,-38.893,-33.086,-2.846,9.559,34.557
72.840,93.5328,1474.995,-38.670,-35.221,-2.846,9.056,36.477
72.860,93.5391,1474.227,-38.531,-35.932,-2.490,8.805,37.079
72.880,93.5440,1473.274,-38.480,-32.019,-2.846,6.792,32.855
72.900,93.5475,1472.283,-38.244,-31.307,-2.135,7.547,32.275
72.920,93.5507,1471.286,-38.128,-34.509,-1.423,8.553,35.582
72.940,93.5595,1469.834,-38.047,-31.129,-0.534,6.541,31.813
72.960,93.5664,1468.158,-38.164,-32.552,-0.534,7.295,33.364
72.980,93.5604,1467.313,-38.294,-32.019,-0.356,6.792,32.733
73.000,93.5650,1466.344,-38.343,-32.908,0.534,6.792,33.606
73.020,93.5734,1464.976,-38.366,-32.019,1.067,5.786,32.555
73.040,93.5730,1463.960,-38.601,-29.884,1.423,6.037,30.521
73.060,93.5732,1463.204,-38.728,-32.197,1.957,7.044,33.016
73.080,93.5759,1462.464,-38.918,-34.331,1.957,5.283,34.790
73.100,93.5804,1461.604,-39.083,-34.865,0.000,7.295,35.620
73.120,93.5837,1460.731,-39.311,-34.687,-0.178,8.553,35.726
73.140,93.5837,1460.106,-39.553,-37.711,-1.067,9.811,38.981
73.160,93.5851,1459.576,-39.464,-36.110,-0.889,9.811,37.430
73.180,93.5915,1458.736,-39.581,-35.754,-0.889,10.063,37.154
73.200,93.5909,1458.179,-39.615,-37.177,-0.889,10.566,38.660
73.220,93.5928,1457.665,-39.671,-37.177,-1.957,11.572,38.986
73.240,93.5964,1457.043,-39.738,-35.398,-2.312,13.081,37.809
73.260,93.6003,1456.307,-39.959,-34.331,-3.024,11.572,36.355
73.280,93.6006,1455.753,-40.133,-32.552,-2.668,13.081,35.184
73.300,93.6058,1454.966,-39.982,-28.283,-1.245,11.572,30.584
73.320,93.6082,1454.201,-40.391,-39.134,-4.625,13.081,41.521
73.340,93.6104,1453.468,-40.422,-40.735,-4.447,15.848,43.935
73.360,93.6171,1452.411,-40.547,-32.019,-2.135,13.836,34.945
73.380,93.6183,1451.501,-40.700,-35.576,-4.981,13.836,38.496
73.400,93.6200,1450.690,-40.605,-37.177,-6.226,13.584,40.068
73.420,93.6252,1449.684,-40.593,-35.043,-3.736,13.584,37.769
73.440,93.6302,1448.529,-40.684,-33.620,-3.024,11.320,35.603
73.460,93.6298,1447.676,-40.682,-38.245,-4.091,12.830,40.546
73.480,93.6311,1446.951,-40.794,-43.047,-6.404,12.830,45.373
73.500,93.6374,1445.935,-40.833,-41.624,-3.202,14.591,44.224
73.520,93.6383,1445.102,-40.882,-42.158,-4.447,14.339,44.751
73.540,93.6399,1444.366,-40.885,-47.494,-3.736,13.333,49.472
73.560,93.6436,1443.549,-41.080,-44.470,-2.135,12.075,46.130
73.580,93.6475,1442.649,-41.097,-38.422,-1.423,10.314,39.808
73.600,93.6479,1441.956,-41.222,-40.379,-0.534,12.578,42.296
73.620,93.6404,1442.062,-41.331,-39.312,-3.380,12.327,41.337
73.640,93.6420,1442.127,-41.425,-34.865,-2.846,12.075,37.006
73.660,93.6451,1442.022,-41.545,-30.418,-3.024,12.830,33.151
73.680,93.6405,1442.380,-41.569,-28.105,-3.913,11.572,30.645
73.700,93.6394,1442.844,-41.675,-27.038,-4.625,11.823,29.870
73.720,93.6372,1443.474,-42.007,-28.105,-5.336,13.584,31.669
73.740,93.6375,1444.030,-42.044,-30.240,-5.336,16.603,34.908
73.760,93.6377,1444.521,-42.088,-28.639,-4.091,16.100,33.108
73.780,93.6377,1444.961,-42.297,-29.528,-1.067,17.106,34.142
73.800,93.6383,1445.301,-42.521,-27.750,2.135,18.112,33.206
73.820,93.6481,1444.818,-42.556,-30.240,7.115,16.100,34.990
73.840,93.6534,1443.979,-42.548,-30.951,12.452,15.848,36.935
73.860,93.6601,1442.740,-42.626,-31.307,12.452,12.578,35.964
73.880,93.6609,1441.622,-42.556,-28.461,9.606,10.063,31.679
73.900,93.6647,1440.396,-42.615,-34.865,11.740,10.817,38.346
73.920,93.6726,1438.753,-42.814,-39.490,10.317,11.069,42.289
73.940,93.6748,1437.220,-42.775,-37.889,10.495,10.314,40.646
73.960,93.6833,1435.297,-42.973,-34.687,10.495,9.056,37.354
73.980,93.6897,1433.216,-43.206,-36.644,8.894,8.805,38.722
74.000,93.6928,1431.286,-43.265,-35.932,7.115,9.056,37.733
74.020,93.6985,1429.294,-43.298,-36.288,6.759,8.302,37.834
74.040,93.7094,1426.854,-43.504,-37.355,5.336,9.559,38.926
74.060,93.7146,1424.503,-43.636,-36.110,4.091,9.308,37.514
74.080,93.7220,1422.074,-43.760,-36.288,3.913,8.050,37.375
74.100,93.7260,1419.857,-43.785,-36.999,3.202,8.553,38.110
74.120,93.7249,1418.245,-43.985,-41.802,0.889,10.566,43.126
74.140,93.7264,1416.959,-44.251,-38.778,2.135,9.308,39.937
74.160,93.7286,1415.893,-44.392,-36.999,0.712,9.056,38.098
74.180,93.7369,1414.529,-44.325,-37.889,0.889,10.063,39.212
74.200,93.7374,1413.531,-44.468,-37.889,1.957,10.063,39.251
74.220,93.7441,1412.357,-44.695,-37.355,1.779,9.559,38.600
74.240,93.7435,1411.605,-44.764,-37.533,0.534,8.302,38.444
74.260,93.7497,1410.676,-44.815,-38.778,0.356,7.798,39.556
74.280,93.7510,1409.975,-44.859,-37.889,-0.534,7.044,38.542
74.300,93.7584,1408.974,-44.988,-36.821,-1.957,7.044,37.540
74.320,93.7578,1408.350,-44.735,-37.177,-1.601,5.534,37.621
74.340,93.7622,1407.635,-44.977,-36.644,-0.712,7.547,37.419
74.360,93.7670,1406.814,-44.875,-32.730,-2.490,6.037,33.375
74.380,93.7635,1406.548,-44.843,-33.975,-0.889,7.295,34.761
74.400,93.7615,1406.632,-44.979,-35.754,-1.245,8.302,36.726
74.420,93.7668,1406.414,-45.060,-29.884,-0.712,7.044,30.711
74.440,93.7685,1406.221,-45.268,-30.062,-0.178,8.302,31.188
74.460,93.7687,1406.153,-45.338,-33.797,-0.356,8.553,34.865
74.480,93.7723,1405.906,-45.420,-32.552,0.534,9.308,33.861
74.500,93.7803,1405.155,-45.396,-29.884,0.712,9.811,31.461
74.520,93.7785,1404.743,-45.366,-33.264,1.601,10.063,34.789
74.540,93.7834,1404.081,-45.217,-32.730,1.779,9.811,34.215
74.560,93.7869,1403.311,-45.157,-31.129,3.024,9.308,32.631
74.580,93.7917,1402.348,-45.240,-31.129,3.024,7.547,32.173
74.600,93.7963,1401.236,-45.146,-33.086,3.558,7.295,34.067
74.620,93.7978,1400.249,-45.009,-32.552,3.024,6.792,33.391
74.640,93.8024,1399.121,-45.022,-33.442,3.202,7.295,34.378
74.660,93.8059,1397.964,-44.989,-35.754,2.668,7.295,36.588
74.680,93.8116,1396.610,-44.960,-35.221,1.779,6.289,35.822
74.700,93.8164,1395.167,-45.192,-38.067,1.423,5.283,38.458
74.720,93.8174,1393.961,-45.383,-37.711,1.067,5.031,38.060
74.740,93.8223,1392.644,-45.310,-35.398,-0.534,4.025,35.631
74.760,93.8262,1391.324,-45.112,-34.509,1.067,4.780,34.855
74.780,93.8253,1390.386,-44.975,-37.177,-0.889,7.295,37.897
74.800,93.8351,1388.933,-44.750,-31.663,-0.356,5.786,32.189
74.820,93.8315,1388.096,-44.312,-32.374,-0.712,6.541,33.036
74.840,93.8326,1387.419,-43.993,-34.687,-0.889,9.811,36.059
74.860,93.8263,1387.471,-43.617,-38.067,-1.779,9.559,39.289
74.880,93.8371,1386.779,-43.111,-35.221,0.000,9.308,36.430
74.900,93.8412,1385.978,-42.736,-37.533,0.534,10.063,38.862
74.920,93.8437,1385.204,-42.026,-37.711,0.356,10.063,39.032
74.940,93.8428,1384.730,-41.727,-37.711,0.712,8.553,38.675
74.960,93.8482,1384.005,-41.260,-36.110,0.178,8.302,37.052
74.980,93.8513,1383.244,-41.058,-36.999,0.356,8.302,37.921
75.000,93.8531,1382.552,-40.805,-40.023,0.178,9.811,41.209
75.020,93.8577,1381.700,-40.660,-41.980,-0.712,9.308,43.005
75.040,93.8640,1380.579,-40.523,-35.398,-0.534,5.283,35.794
75.060,93.8642,1379.707,-40.434,-40.201,-1.423,6.541,40.755
75.079,93.8692,1378.672,-40.373,-40.201,-3.558,7.547,41.058
75.099,93.8723,1377.648,-40.508,-33.442,-3.558,4.277,33.901
75.119,93.8747,1376.688,-40.387,-33.442,-3.558,5.534,34.083
75.139,93.8815,1375.440,-40.677,-33.442,-2.490,7.798,34.429
75.159,93.8821,1374.440,-40.402,-32.552,-2.312,7.295,33.440
75.179,93.8848,1373.485,-40.454,-32.730,-4.269,7.044,33.751
75.199,93.8850,1372.770,-40.548,-34.153,-4.625,8.302,35.451
75.219,93.8905,1371.838,-40.319,-33.620,-3.736,9.811,35.221
75.239,93.8931,1370.950,-40.316,-33.620,-4.447,10.063,35.374
75.259,93.8902,1370.540,-40.558,-30.596,-3.913,10.063,32.445
75.279,93.8928,1370.099,-40.556,-31.129,-1.245,10.063,32.739
75.299,93.8887,1370.150,-40.486,-33.975,0.178,11.320,35.812
75.319,93.8948,1369.812,-40.411,-31.663,2.490,10.314,33.393
75.339,93.8996,1369.233,-40.671,-33.086,1.423,10.566,34.761
75.359,93.8988,1368.889,-40.729,-38.600,3.380,12.578,40.738
75.379,93.9064,1368.080,-40.619,-35.754,2.668,11.320,37.598
75.399,93.9077,1367.372,-40.670,-33.797,1.423,10.063,35.292
75.419,93.9158,1366.206,-40.740,-40.379,3.736,10.566,41.905
75.439,93.9221,1364.800,-40.722,-37.533,3.736,10.063,39.038
75.459,93.9238,1363.560,-40.697,-39.668,2.312,10.817,41.181
75.479,93.9197,1362.920,-40.606,-44.293,2.668,10.817,45.672
75.499,93.9136,1362.947,-40.466,-39.668,1.245,10.817,41.135
75.519,93.9094,1363.401,-40.195,-41.980,2.846,12.075,43.775
75.539,93.9110,1363.737,-40.126,-40.379,5.159,11.320,42.252
75.559,93.9166,1363.659,-39.920,-37.711,4.625,10.314,39.369
75.579,93.9210,1363.302,-39.873,-39.134,5.336,10.314,40.821
75.599,93.9256,1362.693,-39.697,-41.446,5.159,10.817,43.144
75.619,93.9366,1361.355,-39.689,-39.845,8.183,6.037,41.123
75.639,93.9455,1359.571,-39.761,-35.754,9.428,8.553,37.953
75.659,93.9564,1357.259,-39.769,-34.509,9.250,7.295,36.464
75.679,93.9660,1354.614,-39.936,-32.019,11.029,4.277,34.134
75.699,93.9730,1351.909,-40.228,-33.264,12.274,5.534,35.885
75.719,93.9791,1349.247,-40.235,-32.374,13.875,1.258,35.245
75.739,93.9802,1347.036,-40.474,-29.528,14.586,0.252,32.935
75.759,93.9756,1345.682,-40.444,-30.418,13.341,-4.780,33.557
75.779,93.9717,1345.007,-40.394,-32.197,14.053,-4.528,35.420
75.799,93.9747,1344.370,-40.586,-33.975,6.582,-4.528,34.902
75.819,93.9697,1344.393,-40.593,-35.221,-0.712,-3.270,35.379
75.839,93.9626,1345.134,-40.762,-30.418,-6.582,-1.258,31.147
75.859,93.9610,1346.041,-40.636,-33.975,-14.408,3.522,37.072
75.879,93.9536,1347.526,-40.708,-34.153,-13.519,6.037,37.224
75.899,93.9540,1348.866,-40.748,-33.797,-10.317,3.522,35.512
75.919,93.9623,1349.429,-40.859,-36.644,-8.538,5.786,38.067
75.939,93.9606,1350.099,-40.895,-37.177,-7.649,6.037,38.433
75.959,93.9695,1350.009,-40.884,-37.533,-6.582,4.277,38.345
75.979,93.9763,1349.422,-41.208,-35.221,-6.404,5.031,36.150
75.999,93.9870,1348.102,-41.269,-34.687,-5.870,5.786,35.653
76.019,93.9870,1347.003,-41.316,-41.980,-4.269,8.805,43.105
76.039,93.9960,1345.390,-41.428,-40.735,-6.937,9.308,42.357
76.059,94.0016,1343.619,-41.598,-36.821,-5.870,6.037,37.772
76.079,94.0054,1341.860,-41.661,-39.312,-6.582,7.044,40.477
76.099,94.0115,1339.949,-41.989,-34.687,-5.159,5.534,35.502
76.119,94.0165,1338.010,-42.033,-33.620,-5.870,5.031,34.497
76.139,94.0198,1336.192,-42.316,-41.091,-10.495,8.553,43.264
76.159,94.0182,1334.886,-42.401,-33.086,-7.471,8.050,34.861
76.179,94.0163,1334.043,-42.526,-35.576,-8.894,10.063,38.027
76.199,94.0224,1332.970,-42.886,-35.221,-9.250,9.811,37.713
76.219,94.0207,1332.312,-43.068,-31.841,-6.226,10.063,33.968
76.239,94.0261,1331.460,-43.156,-34.331,-5.514,12.075,36.808
76.259,94.0351,1330.149,-43.144,-34.509,-4.269,12.830,37.063
76.279,94.0340,1329.250,-43.409,-37.711,-2.846,15.848,41.005
76.299,94.0343,1328.590,-43.390,-35.576,-1.067,14.591,38.467
76.319,94.0438,1327.412,-43.364,-37.533,0.534,13.584,39.919
76.339,94.0478,1326.222,-43.593,-38.245,1.957,11.572,40.005
76.359,94.0523,1324.990,-43.384,-37.889,3.380,10.063,39.348
76.379,94.0512,1324.165,-43.462,-34.687,4.091,9.308,36.146
76.399,94.0528,1323.467,-43.527,-33.086,4.981,8.553,34.535
76.419,94.0593,1322.495,-43.568,-35.221,4.981,7.798,36.416
76.439,94.0595,1321.788,-43.425,-31.307,3.913,7.044,32.327
76.459,94.0602,1321.254,-43.536,-29.706,4.447,5.031,30.456
76.479,94.0545,1321.380,-43.443,-34.331,3.380,5.786,34.979
76.499,94.0523,1321.778,-43.345,-34.509,3.202,7.547,35.469
76.519,94.0556,1321.962,-43.219,-34.153,2.490,6.541,34.863
76.539,94.0561,1322.166,-42.974,-37.355,2.135,8.050,38.272
76.559,94.0604,1322.082,-42.754,-34.331,3.024,7.798,35.335
76.579,94.0647,1321.745,-42.578,-37.711,0.712,8.050,38.567
76.599,94.0722,1320.925,-42.363,-33.442,3.202,7.547,34.432
76.619,94.0846,1319.307,-42.064,-35.221,2.135,8.553,36.307
76.639,94.0851,1317.955,-41.919,-32.197,5.870,4.025,32.974
76.659,94.0928,1316.262,-42.178,-32.730,5.692,9.559,34.569
76.679,94.1014,1314.229,-42.132,-25.793,7.649,11.320,29.188
76.699,94.1059,1312.229,-42.396,-41.802,5.159,10.063,43.305
76.719,94.1037,1310.804,-42.491,-38.422,11.029,12.578,41.906
76.739,94.1093,1309.271,-42.754,-38.245,9.072,5.534,39.694
76.759,94.1026,1308.614,-42.794,-33.086,8.894,3.522,34.441
76.779,94.1063,1307.897,-43.105,-31.663,8.894,5.283,33.310
76.799,94.1031,1307.662,-43.101,-28.283,6.937,2.516,29.230
76.819,94.1105,1307.002,-43.101,-30.240,6.048,3.773,31.069
76.839,94.1124,1306.415,-43.303,-34.331,5.870,5.283,35.228
76.859,94.1187,1305.531,-42.919,-39.668,6.226,7.044,40.766
76.879,94.1222,1304.618,-42.829,-44.293,4.803,7.798,45.230
76.899,94.1270,1303.574,-42.374,-51.230,3.558,10.566,52.429
76.919,94.1292,1302.625,-42.181,-53.364,0.000,11.823,54.659
76.939,94.1373,1301.295,-41.883,-49.985,-0.534,10.817,51.145
76.959,94.1375,1300.260,-41.677,-49.451,-1.067,13.836,51.361
76.979,94.1426,1299.094,-41.496,-47.316,-3.202,13.584,49.332
76.999,94.1483,1297.775,-41.270,-40.379,-1.601,13.333,42.553
77.019,94.1491,1296.715,-41.291,-37.355,-2.846,11.572,39.210
77.039,94.1535,1295.592,-40.927,-32.197,-0.178,12.075,34.387
77.059,94.1583,1294.389,-40.982,-28.283,1.245,10.063,30.046
77.079,94.1598,1293.376,-40.908,-27.572,1.601,8.805,28.988
77.099,94.1675,1292.035,-40.944,-27.394,2.490,7.547,28.523
77.119,94.1672,1291.057,-41.051,-23.302,2.312,9.559,25.293
77.139,94.1710,1290.057,-41.081,-32.730,2.135,8.553,33.897
77.159,94.1781,1288.787,-41.185,-35.398,-0.889,8.302,36.370
77.179,94.1795,1287.728,-41.087,-34.509,0.000,6.792,35.171
77.199,94.1843,1286.584,-41.068,-36.999,-1.779,4.780,37.349
77.219,94.1854,1285.661,-41.151,-37.711,-0.712,6.037,38.198
77.239,94.1786,1285.553,-41.021,-37.177,-1.245,3.773,37.389
77.259,94.1827,1285.274,-40.949,-34.865,-1.067,4.025,35.113
77.279,94.1876,1284.766,-41.236,-36.999,-1.779,4.025,37.260
77.299,94.1898,1284.275,-41.118,-39.134,-5.692,5.786,39.967
77.319,94.1969,1283.414,-41.230,-33.975,-4.803,3.019,34.446
77.339,94.1933,1283.066,-41.141,-36.288,-6.048,5.786,37.241
77.359,94.1924,1282.947,-41.195,-36.821,-6.582,7.295,38.110
77.379,94.1956,1282.692,-41.336,-35.398,-6.226,9.056,37.065
77.399,94.1991,1282.285,-41.251,-38.067,-8.894,10.063,40.366
77.419,94.1993,1282.005,-41.296,-40.379,-9.428,11.320,42.983
77.439,94.2005,1281.744,-40.948,-42.336,-8.183,11.069,44.517
77.459,94.1983,1281.766,-40.431,-45.538,-7.471,11.572,47.575
77.479,94.2015,1281.599,-39.984,-49.629,-7.293,13.081,51.840
77.499,94.2020,1281.471,-39.490,-47.316,-4.625,12.578,49.178
77.519,94.2018,1281.429,-39.144,-51.052,-3.736,12.830,52.772
77.539,94.2050,1281.190,-38.434,-51.408,-1.957,12.327,52.901
77.559,94.2055,1280.982,-38.075,-44.826,-0.356,12.327,46.491
77.579,94.2129,1280.256,-37.601,-38.422,1.423,12.327,40.376
77.599,94.2096,1279.940,-37.705,-36.644,2.135,12.327,38.720
77.619,94.2134,1279.401,-37.366,-30.062,1.957,11.320,32.182
77.639,94.2258,1278.000,-37.388,-26.149,-0.534,10.063,28.023
77.659,94.2382,1275.875,-37.344,-23.125,-7.827,9.056,26.039
77.679,94.2459,1273.511,-36.942,-21.524,-10.495,10.063,25.974
77.699,94.2444,1271.684,-36.959,-17.966,-11.918,12.075,24.711
77.719,94.2450,1270.177,-36.720,-18.855,-10.317,11.320,24.292
77.739,94.2426,1269.185,-36.664,-21.346,-6.759,11.823,25.320
77.759,94.2474,1268.069,-36.609,-22.769,-0.712,10.063,24.903
77.779,94.2483,1267.166,-36.590,-22.591,9.072,10.314,26.439
77.799,94.2537,1266.095,-36.478,-31.663,12.096,10.314,35.429
77.819,94.2544,1265.248,-36.827,-38.956,9.783,10.063,41.407
77.839,94.2529,1264.770,-36.844,-39.845,11.384,9.811,42.585
77.859,94.2516,1264.585,-36.890,-50.518,6.404,9.559,51.812
77.879,94.2470,1264.913,-37.011,-53.009,4.981,9.811,54.139
77.899,94.2522,1264.892,-36.935,-41.091,4.091,8.805,42.222
77.919,94.2571,1264.581,-36.997,-42.692,3.202,10.063,43.978
77.939,94.2651,1263.786,-36.933,-51.230,2.135,8.805,52.025
77.959,94.2741,1262.488,-36.789,-51.764,4.803,8.302,52.645
77.979,94.2741,1261.472,-36.880,-48.384,5.336,2.767,48.756
77.999,94.2817,1260.102,-36.742,-47.494,5.514,0.000,47.813
78.019,94.2824,1258.977,-36.751,-39.845,3.558,-2.013,40.055
78.039,94.2848,1257.936,-37.036,-34.509,3.558,-1.258,34.715
78.059,94.2896,1256.776,-37.027,-33.797,2.846,-1.509,33.951
78.079,94.2921,1255.698,-37.126,-34.509,2.135,-3.522,34.754
78.099,94.2969,1254.512,-37.388,-34.865,0.000,-3.522,35.042
78.119,94.2969,1253.619,-37.509,-35.043,-2.312,-2.516,35.209
78.139,94.3025,1252.542,-37.859,-39.490,-4.269,-1.509,39.748
78.159,94.3048,1251.556,-38.199,-38.956,-4.803,1.761,39.290
78.179,94.3060,1250.749,-38.547,-38.245,-4.447,3.270,38.641
78.199,94.3130,1249.629,-38.713,-40.735,-4.447,5.031,41.285
78.219,94.3192,1248.307,-39.115,-45.716,-5.870,6.037,46.485
78.239,94.3176,1247.434,-39.363,-49.273,-5.870,9.559,50.534
78.259,94.3220,1246.468,-39.409,-52.831,-4.447,11.069,54.161
78.279,94.3307,1245.088,-39.492,-50.340,-1.601,13.081,52.037
78.299,94.3333,1243.835,-39.393,-53.009,-1.067,13.836,54.795
78.319,94.3357,1242.714,-39.384,-39.490,3.202,12.327,41.493
78.339,94.3331,1242.097,-39.555,-39.134,5.336,12.327,41.375
78.359,94.3312,1241.854,-39.583,-38.422,6.759,10.314,40.353
78.379,94.3369,1241.320,-39.643,-31.307,10.317,9.559,34.321
78.399,94.3301,1241.523,-39.510,-29.350,14.053,7.798,33.463
78.419,94.3181,1242.753,-39.588,-29.706,17.255,3.019,34.486
78.439,94.3135,1244.258,-39.523,-28.461,19.567,-2.767,34.649
78.459,94.3024,1246.488,-39.422,-30.951,20.278,-7.295,37.715
78.479,94.2995,1248.655,-39.393,-19.567,22.057,-7.547,30.436
78.499,94.3045,1250.121,-39.702,-37.177,14.053,-14.591,42.338
78.519,94.3058,1251.255,-39.671,-36.110,11.207,-14.842,40.618
78.539,94.3091,1251.923,-39.713,-41.446,5.870,-12.327,43.637
78.559,94.3187,1251.688,-39.905,-40.735,5.159,-6.289,41.539
78.579,94.3347,1250.169,-39.826,-40.023,11.918,0.503,41.763
78.599,94.3584,1246.963,-39.882,-39.490,16.009,-5.534,42.969
78.619,94.3617,1243.941,-39.933,-39.134,11.740,-8.805,41.795
78.639,94.3552,1241.882,-40.169,-38.778,7.827,-10.817,41.012
78.659,94.3563,1240.073,-40.326,-42.692,-3.202,-5.786,43.201
78.679,94.3547,1238.713,-40.640,-36.821,-10.139,-1.258,38.213
78.699,94.3509,1237.914,-40.599,-35.576,-14.586,4.025,38.660
78.719,94.3517,1237.254,-40.954,-36.644,-11.384,6.792,38.968
78.739,94.3552,1236.495,-41.021,-33.620,-10.851,1.258,35.350
78.759,94.3696,1234.804,-41.157,-35.576,-11.384,1.761,37.395
78.779,94.3818,1232.497,-41.367,-32.197,-11.207,3.773,34.299
78.799,94.3926,1229.787,-41.452,-29.350,-11.918,6.541,32.346
78.819,94.3981,1227.174,-41.541,-31.663,-12.096,8.302,34.897
78.839,94.4076,1224.353,-41.734,-32.019,-12.452,10.063,35.798
78.859,94.4056,1222.285,-41.900,-30.596,-10.673,12.075,34.580
78.879,94.4082,1220.509,-42.150,-33.797,-9.606,15.345,38.341
78.899,94.4004,1219.805,-41.881,-27.927,-6.226,15.848,32.709
78.919,94.3951,1219.835,-41.958,-30.596,-4.269,17.861,35.684
78.939,94.3973,1219.884,-41.960,-32.908,-1.601,16.352,36.781
78.959,94.3965,1220.171,-42.112,-27.572,1.601,15.094,31.473
78.979,94.4026,1220.106,-42.153,-31.663,2.846,13.081,34.377
78.999,94.4089,1219.708,-42.239,-33.620,4.803,13.836,36.671
79.019,94.4147,1219.053,-42.591,-27.750,7.471,10.063,30.448
79.039,94.4181,1218.369,-42.824,-28.817,7.827,9.811,31.431
79.059,94.4231,1217.525,-42.918,-32.552,8.360,9.056,34.808
79.079,94.4308,1216.323,-43.044,-31.663,9.250,8.050,33.954
79.099,94.4387,1214.798,-43.279,-28.817,9.606,5.031,30.789
79.119,94.4478,1212.911,-43.494,-32.019,8.894,3.270,33.392
79.139,94.4465,1211.541,-43.696,-32.730,7.471,2.767,33.686
79.159,94.4529,1210.003,-43.981,-30.951,6.759,-0.252,31.682
79.179,94.4529,1208.839,-44.040,-30.951,6.404,0.503,31.611
79.199,94.4546,1207.857,-44.345,-33.975,3.024,-1.006,34.125
79.219,94.4542,1207.196,-44.549,-32.374,2.846,-2.516,32.597
