time,pressure,altitude,velocity,acc_x,acc_y,acc_z,acc_tot
51.461,99.0612,795.271,-17.303,-14.053,-27.927,37.231,48.617
51.481,99.0677,794.714,-17.221,-40.379,-3.380,-14.842,43.153
51.501,99.0692,794.155,-17.203,-46.071,5.514,-19.370,50.281
51.521,99.0692,793.710,-17.161,-37.889,-1.957,63.897,74.311
51.541,99.0676,793.481,-17.159,-19.033,-2.668,11.572,22.434
51.561,99.0707,793.089,-17.132,-17.077,-6.759,1.006,18.393
51.581,99.0768,792.325,-17.156,-17.255,-8.716,23.395,30.348
51.601,99.0747,791.866,-17.179,-27.750,-21.346,14.591,37.928
51.621,99.0721,791.715,-17.184,-47.672,-12.096,6.037,49.552
51.641,99.0762,791.313,-17.202,-35.932,1.067,30.188,46.942
51.661,99.0812,790.635,-17.194,-30.774,5.870,20.880,37.649
51.681,99.0787,790.288,-17.236,-23.480,-1.423,7.044,24.555
51.701,99.0837,789.657,-17.251,-50.163,39.845,20.880,67.379
51.721,99.0807,789.395,-17.190,-8.360,-4.803,-0.755,9.671
51.741,99.0806,789.225,-17.069,-19.211,-6.404,0.000,20.250
51.761,99.0822,789.003,-17.020,-47.316,-1.779,23.144,52.703
51.781,99.0801,789.014,-16.968,-52.831,-28.639,15.094,61.961
51.801,99.0801,789.066,-16.927,-22.947,-27.572,13.584,38.357
51.821,99.0908,788.348,-16.854,-27.750,-21.346,1.509,35.042
51.841,99.0886,787.933,-16.840,-30.240,-7.827,-2.767,31.359
51.861,99.0887,787.616,-16.801,-29.350,3.380,-3.270,29.725
51.881,99.0916,787.164,-16.749,-52.297,13.519,0.252,54.017
51.901,99.0962,786.475,-16.681,-65.816,6.404,8.805,66.711
51.921,99.0947,786.046,-16.637,-40.023,-40.735,14.087,58.819
51.941,99.0982,785.461,-16.556,-11.384,-40.913,4.780,42.735
51.961,99.1007,784.824,-16.477,-14.764,-36.821,2.516,39.751
51.981,99.1017,784.257,-16.410,-32.552,-20.456,6.792,39.042
52.001,99.1032,783.706,-16.347,-27.927,1.245,15.848,32.135
52.021,99.1053,783.137,-16.275,-22.413,4.625,8.805,24.521
52.041,99.1052,782.719,-16.243,-19.567,4.625,5.534,20.854
52.061,99.1058,782.378,-16.249,-18.678,1.957,14.087,23.476
52.081,99.1077,782.000,-16.264,-5.336,15.298,134.334,135.308
52.101,99.1062,781.850,-16.284,38.245,32.197,77.481,92.210
52.121,99.1051,781.855,-16.235,-5.870,-6.937,0.000,9.088
52.141,99.1036,782.026,-16.262,-32.374,-70.797,7.798,78.238
52.161,99.1062,782.029,-16.306,-29.706,-24.370,-9.308,39.535
52.181,99.1077,781.957,-16.353,-27.394,-16.365,-4.025,32.163
52.201,99.1092,781.821,-16.368,-28.461,-13.875,-1.258,31.688
52.221,99.1092,781.739,-16.436,-21.879,-12.630,-13.584,28.684
52.241,99.1097,781.664,-16.472,-52.653,-29.528,-23.395,64.743
52.261,99.1112,781.516,-16.484,-7.827,-11.029,-4.277,14.184
52.281,99.1096,781.536,-16.430,-44.826,-12.452,-18.112,49.925
52.301,99.1111,781.460,-16.436,-37.533,-15.476,-7.295,41.249
52.321,99.1187,780.841,-16.397,-40.023,-11.918,-8.805,42.678
52.341,99.1191,780.307,-16.401,-29.706,-19.389,2.767,35.582
52.361,99.1201,779.803,-16.401,-7.827,-39.490,38.489,55.697
52.381,99.1217,779.285,-16.351,-30.240,-8.894,5.283,31.960
52.401,99.1217,778.873,-16.360,-19.567,2.135,14.591,24.501
52.421,99.1185,778.791,-16.373,-60.302,10.139,26.917,66.811
52.441,99.1236,778.370,-16.377,-38.067,-16.365,9.308,42.468
52.461,99.1267,777.813,-16.368,-32.908,-15.120,5.534,36.636
52.481,99.1205,777.838,-16.359,-31.841,-12.630,2.516,34.346
52.501,99.1252,777.544,-16.390,-26.682,-10.317,12.327,31.150
52.521,99.1250,777.344,-16.397,-25.971,-2.135,-5.534,26.640
52.541,99.1312,776.738,-16.423,-59.946,53.898,22.389,83.665
52.561,99.1290,776.418,-16.430,3.024,13.697,31.194,34.202
52.581,99.1371,775.569,-16.502,-12.985,6.937,47.545,49.773
52.601,99.1336,775.157,-16.612,-28.817,-22.413,1.509,36.538
52.621,99.1386,774.465,-16.683,-35.221,-28.461,10.314,46.442
52.641,99.1360,774.121,-16.709,-41.269,-14.231,-7.798,44.344
52.661,99.1350,773.952,-16.853,-42.869,-33.975,-8.302,55.327
52.681,99.1411,773.402,-17.005,-3.913,-45.538,17.861,49.071
52.701,99.1426,772.866,-17.095,30.596,-23.125,32.955,50.565
52.721,99.1390,772.732,-17.235,9.072,-6.226,22.138,24.721
52.741,99.1340,773.047,-17.345,-10.851,15.831,17.609,26.047
52.761,99.1390,772.978,-17.375,-20.278,19.923,23.647,36.977
52.781,99.1415,772.780,-17.453,-48.562,-15.831,-12.578,52.603
52.801,99.1450,772.378,-17.604,-32.019,-20.278,20.377,43.030
52.821,99.1420,772.306,-17.769,-23.125,-14.942,7.798,28.615
52.841,99.1485,771.787,-17.920,-11.029,-11.029,4.528,16.241
52.861,99.1510,771.190,-17.937,-20.278,19.211,9.559,29.524
52.881,99.1480,770.949,-17.933,-13.697,7.293,-1.258,15.568
52.901,99.1515,770.517,-17.969,-11.562,1.957,-6.037,13.190
52.921,99.1526,770.109,-18.036,-35.221,-2.846,-7.044,36.031
52.941,99.1531,769.759,-18.052,-33.442,-0.356,0.503,33.447
52.961,99.1536,769.470,-18.132,-39.668,-1.601,6.037,40.156
52.981,99.1505,769.498,-18.185,-36.821,-11.207,19.119,42.976
53.001,99.1515,769.484,-18.243,-45.716,-27.927,18.867,56.796
53.021,99.1576,769.054,-18.329,-70.263,-32.197,6.541,77.565
53.041,99.1600,768.536,-18.442,-45.716,-10.495,5.031,47.174
53.061,99.1589,768.213,-18.533,-31.129,-10.851,9.308,34.255
53.081,99.1615,767.782,-18.646,-12.630,-15.476,11.572,23.085
53.101,99.1615,767.448,-18.718,-4.091,-23.302,0.755,23.671
53.121,99.1599,767.326,-18.803,9.250,-43.403,-47.042,64.671
53.141,99.1661,766.795,-18.886,1.779,-12.807,-42.011,43.956
53.161,99.1691,766.156,-18.916,0.178,-2.668,-17.358,17.563
53.181,99.1709,765.515,-18.966,-4.981,-3.913,-26.917,27.652
53.201,99.1704,765.046,-19.001,-47.139,-75.600,-0.252,89.092
53.221,99.1750,764.347,-19.029,-68.840,40.023,-77.984,111.456
53.241,99.1739,763.886,-19.044,-0.889,-11.207,50.816,52.044
53.261,99.1714,763.737,-19.048,-28.283,-7.293,-5.786,29.776
53.281,99.1659,764.074,-19.049,-9.250,-2.490,17.358,19.826
53.301,99.1744,763.763,-19.026,-6.404,0.356,22.892,23.774
53.321,99.1708,763.815,-19.040,-24.726,-4.091,58.614,63.747
53.341,99.1749,763.589,-19.085,-3.736,-61.369,70.941,93.876
53.361,99.1825,762.863,-19.130,-16.543,-8.360,10.566,21.335
53.381,99.1830,762.246,-19.192,-16.543,-17.610,30.691,39.060
53.401,99.1819,761.843,-19.243,-20.634,-10.317,20.377,30.780
53.421,99.1845,761.352,-19.255,-14.942,-5.692,8.050,17.902
53.441,99.1874,760.755,-19.251,-25.793,-11.562,17.106,33.039
53.461,99.1869,760.337,-19.305,-37.177,-11.918,3.773,39.223
53.481,99.1890,759.869,-19.372,-34.509,-14.942,13.836,40.070
53.501,99.1903,759.418,-19.354,-20.812,-12.985,18.867,30.947
53.521,99.1884,759.231,-19.376,-25.615,-9.961,8.050,28.638
53.541,99.1928,758.786,-19.381,-39.490,-22.769,2.013,45.628
53.561,99.1949,758.305,-19.425,-22.591,-15.831,11.572,29.915
53.581,99.2004,757.523,-19.454,-3.024,-1.245,31.194,31.365
53.601,99.2024,756.762,-19.528,-24.726,6.937,4.277,26.034
53.621,99.2034,756.092,-19.557,-51.941,-31.307,-50.061,78.639
53.641,99.2024,755.659,-19.601,12.807,-66.528,-33.961,75.785
53.661,99.2161,754.317,-19.624,-35.398,7.293,94.588,101.257
53.681,99.2141,753.390,-19.630,-23.836,-11.740,-6.792,27.425
53.701,99.2104,752.955,-19.666,-29.350,-12.985,5.283,32.527
53.721,99.2165,752.198,-19.701,7.293,-26.860,34.716,44.495
53.741,99.2175,751.555,-19.696,-40.023,-48.917,-3.773,63.317
53.761,99.2114,751.547,-19.636,-16.721,-40.913,-49.055,66.029
53.781,99.2169,751.199,-19.611,30.774,-30.774,-23.144,49.291
53.801,99.2296,750.022,-19.596,-12.274,-0.534,25.911,28.676
53.821,99.2356,748.640,-19.570,-23.125,4.981,28.930,37.370
53.841,99.2276,748.151,-19.533,-32.197,1.245,14.087,35.166
53.861,99.2149,748.773,-19.525,-28.461,-24.192,21.634,43.166
53.881,99.2144,749.422,-19.525,-23.125,-22.413,0.755,32.213
53.901,99.2184,749.744,-19.492,-102.104,-2.135,-61.884,119.413
53.921,99.2203,749.930,-19.502,28.995,-4.803,233.450,235.293
53.941,99.2198,750.173,-19.480,-40.201,-12.807,-22.389,47.764
53.961,99.2249,750.036,-19.495,-35.576,-25.259,-19.119,47.636
53.981,99.2218,750.190,-19.508,-17.610,-40.379,-15.848,46.816
54.001,99.2244,750.152,-19.469,-14.408,-2.668,-10.817,18.214
54.021,99.2283,749.841,-19.401,-28.639,-11.562,-0.755,30.894
54.041,99.2314,749.370,-19.365,-22.947,-15.120,-8.050,28.635
54.061,99.2334,748.836,-19.364,-23.836,-17.432,-6.792,30.302
54.081,99.2358,748.223,-19.293,-33.086,-26.682,-7.044,43.084
54.101,99.2313,748.067,-19.246,-44.470,-22.413,0.755,49.805
54.121,99.2394,747.349,-19.215,-49.273,-10.851,6.037,50.814
54.141,99.2409,746.647,-19.126,-47.494,-5.514,12.578,49.440
54.161,99.2383,746.279,-19.082,-36.466,-8.360,18.616,41.787
54.181,99.2418,745.735,-19.061,-28.817,-13.163,13.081,34.275
54.201,99.2408,745.387,-19.065,-32.908,-16.187,6.289,37.209
54.221,99.2413,745.093,-19.028,-34.865,-17.788,7.547,39.861
54.241,99.2427,744.775,-19.055,-29.706,-21.168,10.063,37.839
54.261,99.2433,744.498,-19.052,-21.168,-17.610,4.025,27.828
54.281,99.2432,744.311,-18.992,-14.053,-14.053,0.000,19.873
54.301,99.2448,744.073,-18.897,-8.005,-11.207,1.509,13.854
54.321,99.2513,743.413,-18.882,-15.654,-27.038,5.786,31.774
54.341,99.2498,743.009,-18.799,1.601,-9.783,5.031,11.117
54.361,99.2528,742.475,-18.754,-7.115,-32.374,-3.019,33.284
54.381,99.2533,742.029,-18.773,-2.846,-22.769,-2.264,23.057
54.401,99.2573,741.392,-18.744,-14.053,-32.197,-4.780,35.453
54.421,99.2537,741.171,-18.703,-13.519,-30.596,-5.283,33.864
54.441,99.2573,740.760,-18.655,-15.831,-27.216,-5.534,31.968
54.461,99.2608,740.193,-18.575,1.245,-47.850,-74.211,88.309
54.481,99.2632,739.573,-18.503,-19.033,-27.927,-13.333,36.331
54.501,99.2618,739.207,-18.426,-25.081,-21.168,-4.025,33.066
54.521,99.2653,738.688,-18.356,-28.283,-21.168,-6.792,35.974
54.541,99.2658,738.262,-18.258,-38.067,-11.384,-1.509,39.761
54.561,99.2662,737.924,-18.187,-29.528,-1.779,-32.703,44.097
54.581,99.2698,737.418,-18.135,-18.678,-9.072,-2.013,20.861
54.601,99.2697,737.047,-18.080,-21.346,-11.029,-7.798,25.260
54.621,99.2713,736.668,-18.035,-65.105,42.336,-20.377,80.288
54.641,99.2703,736.476,-18.032,-15.298,-8.894,-6.037,18.697
54.661,99.2722,736.218,-18.030,-36.644,-8.183,-6.289,38.069
54.681,99.2748,735.857,-18.119,-38.067,-4.981,-14.842,41.160
54.701,99.2748,735.604,-18.221,-55.143,27.394,-12.578,62.844
54.721,99.2772,735.252,-18.284,-16.899,-12.274,-9.811,23.075
54.741,99.2762,735.075,-18.405,-30.062,48.206,-37.986,68.341
54.761,99.2787,734.781,-18.507,-29.528,-9.606,-4.528,31.380
54.781,99.2802,734.462,-18.578,-38.778,-11.029,-6.037,40.766
54.801,99.2823,734.078,-18.661,-52.297,-3.202,8.553,53.089
54.821,99.2806,733.922,-18.890,-45.004,-0.178,-23.395,50.722
54.841,99.2828,733.669,-19.127,-25.081,-11.562,-16.352,32.096
54.861,99.2842,733.385,-19.260,-24.014,-2.668,-15.094,28.489
54.881,99.2846,733.150,-19.303,-21.346,-10.673,-21.131,31.876
54.901,99.2882,732.721,-19.321,-12.452,-16.365,-21.383,29.666
54.921,99.2906,732.213,-19.339,-25.971,-17.077,-23.395,38.903
54.941,99.2887,731.962,-19.399,-59.946,-3.380,-37.734,70.914
54.961,99.2972,731.143,-19.424,-16.009,-27.038,-24.402,39.784
54.981,99.2967,730.524,-19.458,-5.692,-28.461,-25.911,38.908
55.001,99.2972,730.004,-19.490,-6.582,-27.216,-14.087,31.345
55.021,99.2967,729.652,-19.465,-5.159,-22.591,-13.584,26.861
55.041,99.2981,729.290,-19.426,-25.793,-30.418,-9.056,40.897
55.061,99.3001,728.880,-19.468,-32.730,-24.903,-15.848,44.075
55.081,99.2966,728.844,-19.465,-16.009,-21.702,-20.628,33.953
55.101,99.2996,728.635,-19.480,-44.826,-8.894,-28.175,53.687
55.121,99.3037,728.194,-19.498,-36.110,-29.706,-12.327,48.356
55.141,99.3021,727.985,-19.517,-29.350,-13.697,9.056,33.631
55.161,99.3036,727.738,-19.528,-34.153,-21.702,6.037,40.913
55.181,99.3067,727.337,-19.572,-15.298,-19.923,-1.761,25.180
55.201,99.3092,726.849,-19.594,-24.370,-15.120,-2.516,28.789
55.221,99.3091,726.484,-19.614,-28.817,-22.769,-15.094,39.707
55.241,99.3141,725.837,-19.626,-28.461,-14.942,-13.836,34.996
55.261,99.3146,725.298,-19.628,-24.370,-9.428,-7.547,27.198
55.281,99.3136,724.957,-19.594,-28.995,-6.937,-4.528,30.155
55.301,99.3171,724.454,-19.564,-34.687,-11.207,-3.270,36.599
55.321,99.3206,723.808,-19.512,-30.240,-13.163,-4.780,33.325
55.341,99.3205,723.314,-19.563,-36.110,-15.476,-5.534,39.674
55.361,99.3232,722.748,-19.525,-27.572,-15.120,-8.302,32.523
55.381,99.3252,722.165,-19.511,-17.788,-16.721,-1.509,24.460
55.401,99.3225,721.928,-19.484,-16.899,-16.543,-4.780,24.126
55.421,99.3262,721.510,-19.459,-14.942,-9.606,-2.013,17.877
55.441,99.3236,721.408,-19.401,-26.149,-17.966,-5.283,32.163
55.461,99.3205,721.601,-19.367,-23.480,-15.654,-9.559,29.795
55.481,99.3236,721.590,-19.430,-27.394,-16.721,-10.063,33.634
55.501,99.3256,721.472,-19.483,-29.884,-13.163,-13.584,35.368
55.521,99.3266,721.336,-19.516,-29.706,-12.274,-15.094,35.510
55.541,99.3280,721.147,-19.570,-28.461,-9.606,-15.848,33.963
55.561,99.3291,720.944,-19.598,-25.437,-9.783,-15.094,31.154
55.581,99.3321,720.576,-19.634,-25.793,-6.582,-11.572,29.026
55.601,99.3295,720.493,-19.673,-32.730,-12.096,-10.566,36.458
55.621,99.3309,720.343,-19.749,-29.884,-9.606,-9.559,32.813
55.641,99.3381,719.706,-19.821,-28.461,-7.115,-7.547,30.292
55.661,99.3406,719.004,-19.862,-23.302,-4.803,-8.050,25.117
55.681,99.3419,718.338,-19.871,-27.394,-2.135,-8.302,28.703
55.701,99.3476,717.378,-19.844,-26.149,-4.091,-2.767,26.611
55.721,99.3490,716.501,-19.875,-35.576,-12.096,-2.013,37.630
55.741,99.3531,715.498,-19.870,-30.951,-11.029,-6.037,33.408
55.761,99.3535,714.663,-19.892,-24.548,-7.115,-11.320,27.953
55.781,99.3566,713.779,-19.884,-39.134,-4.625,-8.553,40.324
55.801,99.3577,713.018,-19.874,-31.841,-7.649,10.566,34.409
55.821,99.3641,711.951,-19.906,-55.855,-23.836,-7.295,61.165
55.841,99.3616,711.315,-19.884,-45.004,-23.302,-0.503,50.682
55.861,99.3599,710.976,-19.908,-47.316,-23.480,-14.087,54.668
55.881,99.3632,710.525,-19.958,-33.264,-19.389,-15.848,41.636
55.901,99.3651,710.072,-19.975,-36.821,-25.437,-15.597,47.393
55.921,99.3635,709.888,-19.973,-35.221,-26.682,-16.352,47.115
55.941,99.3697,709.347,-19.985,-15.831,-50.696,-27.420,59.771
55.961,99.3690,709.010,-19.984,-40.379,-10.851,-3.773,41.982
55.981,99.3680,708.872,-20.042,-28.817,-4.269,-15.597,33.044
56.001,99.3726,708.478,-19.994,-41.091,1.957,-16.855,44.456
56.021,99.3660,708.705,-19.990,-62.614,-54.788,-31.697,89.033
56.041,99.3643,709.087,-19.937,-46.961,-9.961,-26.917,55.037
56.061,99.3730,708.812,-19.876,-39.668,-15.831,-13.584,44.818
56.081,99.3688,708.939,-19.842,-30.418,-15.831,-4.780,34.623
56.101,99.3728,708.791,-19.808,-21.524,-11.918,-4.780,25.063
56.121,99.3780,708.311,-19.784,-30.240,-15.654,-12.830,36.388
56.141,99.3743,708.215,-19.751,-31.129,-14.053,-15.345,37.443
56.161,99.3732,708.248,-19.744,-32.019,-21.346,-23.395,45.035
56.181,99.3829,707.583,-19.698,-32.374,-15.654,-25.911,44.323
56.201,99.3803,707.235,-19.682,-36.644,-9.961,-18.364,42.181
56.221,99.3839,706.702,-19.634,-37.711,-16.721,-8.050,42.030
56.241,99.3842,706.253,-19.517,-24.192,-16.365,-0.503,29.212
56.261,99.3848,705.861,-19.463,-13.519,-7.115,-0.503,15.285
56.281,99.3832,705.680,-19.464,-17.966,-13.697,-9.811,24.630
56.301,99.3848,705.447,-19.437,-9.250,-12.096,-13.836,20.574
56.321,99.3842,705.321,-19.428,-6.048,-8.894,-9.811,14.558
56.341,99.3933,704.562,-19.425,-13.341,-11.562,-15.094,23.227
56.361,99.3878,704.366,-19.412,-33.086,-17.788,-8.805,38.583
56.381,99.3897,704.086,-19.399,-47.139,-33.620,-9.811,58.725
56.401,99.3906,703.822,-19.361,-33.442,-1.779,-1.761,33.535
56.421,99.3877,703.846,-19.330,-19.033,-2.668,-2.013,19.325
56.441,99.3928,703.516,-19.336,-32.019,-2.135,6.792,32.801
56.461,99.3926,703.279,-19.345,-52.475,-12.630,27.923,60.769
56.481,99.4043,702.229,-19.312,-57.100,-17.610,34.967,69.233
56.501,99.4033,701.449,-19.268,-78.268,-31.663,2.013,84.454
56.521,99.4058,700.636,-19.219,-65.105,-33.442,-13.333,74.396
56.541,99.4068,699.915,-19.132,-34.687,-12.630,8.302,37.837
56.561,99.4073,699.315,-19.046,-8.360,4.803,15.597,18.336
56.581,99.4097,698.678,-18.970,-1.067,21.346,9.308,23.311
56.601,99.4098,698.185,-18.888,-4.091,-2.668,11.572,12.561
56.621,99.4164,697.331,-18.822,-4.091,-30.774,22.641,38.423
56.641,99.4173,696.598,-18.743,-25.615,-43.759,33.458,60.749
56.661,99.4177,696.009,-18.693,-39.845,-16.365,-1.509,43.102
56.681,99.4152,695.766,-18.639,-17.432,2.135,16.855,24.342
56.701,99.4111,695.938,-18.625,-252.058,-196.915,-303.133,440.679
56.721,99.4202,695.463,-18.656,44.826,-28.817,130.561,141.018
56.741,99.4172,695.349,-18.704,-9.072,-9.428,10.314,16.660
56.761,99.4228,694.896,-18.716,-6.226,-21.879,13.584,26.495
56.781,99.4211,694.690,-18.703,-40.023,-56.744,7.798,69.876
56.801,99.4207,694.600,-18.757,-38.600,-6.937,15.094,42.023
56.821,99.4263,694.160,-18.795,-17.788,4.625,23.395,29.751
56.841,99.4257,693.883,-18.830,-27.927,12.985,-4.780,31.167
56.861,99.4322,693.204,-18.857,-15.831,8.716,-16.100,24.204
56.881,99.4348,692.481,-18.864,-74.177,17.255,-41.508,86.734
56.901,99.4357,691.846,-18.834,-38.956,-6.582,-9.308,40.590
56.921,99.4321,691.635,-18.865,-63.859,12.630,1.006,65.104
56.941,99.4341,691.359,-18.887,-44.826,-1.423,19.622,48.953
56.961,99.4378,690.900,-18.930,-26.682,-15.298,22.389,38.043
56.981,99.4372,690.603,-18.949,-14.408,-18.322,16.352,28.472
57.001,99.4300,690.950,-18.943,-6.759,-8.183,14.087,17.638
57.021,99.4355,690.873,-19.029,-10.139,-8.716,19.370,23.537
57.041,99.4340,690.963,-19.021,-21.702,-17.432,18.112,33.210
57.061,99.4345,691.041,-18.951,-52.475,-19.745,12.578,57.460
57.081,99.4376,690.903,-18.914,-53.364,-21.346,-32.955,66.253
57.101,99.4452,690.247,-18.819,-19.923,-12.096,-17.106,28.911
57.121,99.4460,689.650,-18.744,-16.365,-11.384,30.188,36.176
57.141,99.4435,689.365,-18.778,-23.125,-19.923,-7.044,31.325
57.161,99.4506,688.617,-18.775,-24.370,-14.408,3.522,28.529
57.181,99.4479,688.216,-18.752,-9.783,3.380,33.206,34.782
57.201,99.4495,687.795,-18.742,-11.918,1.245,26.666,29.234
57.221,99.4486,687.542,-18.728,0.534,-39.668,92.827,100.948
57.241,99.4409,687.947,-18.755,-49.807,-9.606,-19.370,54.297
57.261,99.4470,687.869,-18.795,-16.543,-8.005,1.006,18.405
57.281,99.4571,687.075,-18.820,-46.249,-8.894,8.553,47.867
57.301,99.4554,686.556,-18.786,-27.038,-9.606,15.597,32.659
57.321,99.4570,686.027,-18.791,-19.033,-16.187,11.320,27.431
57.341,99.4580,685.539,-18.727,-9.783,-20.456,14.842,27.101
57.361,99.4595,685.050,-18.746,-41.624,-50.874,0.755,65.737
57.381,99.4606,684.591,-18.714,-61.725,-17.610,-4.277,64.330
57.401,99.4565,684.555,-18.683,-37.711,4.269,14.591,40.660
57.421,99.4644,683.974,-18.641,4.625,-61.191,35.973,71.133
57.441,99.4660,683.398,-18.557,26.504,54.965,171.566,182.095
57.461,99.4731,682.420,-18.545,8.538,35.221,7.798,37.070
57.481,99.4736,681.599,-18.514,88.407,42.869,-4.528,98.357
57.501,99.4730,681.002,-18.583,14.053,-30.774,87.292,93.618
57.521,99.4711,680.698,-18.613,38.956,-19.033,-10.566,44.626
57.541,99.4701,680.576,-18.654,-80.402,72.576,-19.622,110.076
57.561,99.4715,680.425,-18.709,-11.740,18.500,67.670,71.129
57.581,99.4735,680.197,-18.743,-1.779,14.586,-27.169,30.888
57.601,99.4745,679.986,-18.762,-2.846,10.317,-16.603,19.754
57.621,99.4810,679.365,-18.754,-19.567,23.125,5.534,30.794
57.641,99.4810,678.892,-18.815,-10.673,7.827,-6.289,14.653
57.661,99.4805,678.575,-18.882,-15.831,14.408,-24.653,32.650
57.681,99.4790,678.471,-18.935,-263.443,94.811,1.258,279.987
57.701,99.4861,677.903,-18.984,4.981,-15.654,-16.603,23.356
57.721,99.4890,677.249,-18.980,-25.437,-22.947,-5.031,34.625
57.741,99.4930,676.442,-19.054,-52.119,13.341,-25.911,59.714
57.761,99.4864,676.302,-19.060,-21.702,-46.249,15.094,53.271
57.781,99.4863,676.245,-19.102,1.779,-16.009,-20.125,25.777
57.801,99.4930,675.745,-19.134,-24.192,-11.029,-29.433,39.663
57.821,99.4939,675.301,-19.155,-49.095,-21.702,3.019,53.763
57.841,99.4894,675.316,-19.236,-39.312,-21.168,-1.006,44.660
57.861,99.4930,675.104,-19.296,-38.778,-20.634,-5.031,44.213
57.881,99.4954,674.789,-19.375,-72.398,-1.245,-4.780,72.566
57.901,99.4902,674.958,-19.453,-38.067,-8.183,-9.811,40.153
57.921,99.4975,674.594,-19.550,-37.355,-4.269,-2.013,37.652
57.941,99.5015,674.022,-19.600,-34.509,-7.827,-6.289,35.940
57.961,99.4994,673.729,-19.690,-57.278,-7.471,-27.420,63.941
57.981,99.5003,673.452,-19.767,-18.855,-6.759,-1.761,20.108
58.001,99.5018,673.140,-19.809,-55.677,51.764,-50.061,91.025
58.021,99.5095,672.337,-19.773,-47.850,11.207,-31.445,58.344
58.041,99.5090,671.725,-19.755,-40.913,-10.317,-2.516,42.268
58.061,99.5053,671.531,-19.747,-66.883,-20.990,-26.163,74.823
58.081,99.5038,671.523,-19.715,-56.033,-26.504,-39.244,73.364
58.101,99.5022,671.673,-19.652,-30.418,8.360,-26.917,41.469
58.121,99.5043,671.683,-19.678,-33.086,11.384,-16.352,38.622
58.141,99.5149,670.928,-19.696,-45.538,14.942,3.270,48.038
58.161,99.5153,670.286,-19.705,-24.548,7.827,3.522,26.005
58.181,99.5183,669.554,-19.794,-37.889,3.380,23.647,44.790
58.201,99.5137,669.311,-19.797,-18.144,-23.125,-24.653,38.363
58.221,99.5174,668.875,-19.780,-26.860,-25.793,-4.277,37.484
58.241,99.5224,668.167,-19.792,-25.081,-2.312,27.923,37.605
58.261,99.5259,667.346,-19.777,-51.230,13.163,16.100,55.290
58.281,99.5254,666.734,-19.768,-37.355,57.278,85.531,109.507
58.301,99.5243,666.352,-19.831,-11.562,51.408,10.314,53.692
58.321,99.5294,665.693,-19.823,-23.480,17.788,6.037,30.070
58.341,99.5248,665.541,-19.831,-31.841,4.091,4.277,32.386
58.361,99.5274,665.271,-19.830,-31.307,-13.875,-2.264,34.319
58.381,99.5290,664.981,-19.782,-31.307,-4.625,9.559,33.059
58.401,99.5320,664.562,-19.758,-35.043,9.783,23.144,43.120
58.421,99.5310,664.334,-19.701,-20.278,4.981,20.880,29.529
58.441,99.5335,664.005,-19.682,-30.062,4.803,17.106,34.920
58.461,99.5386,663.391,-19.667,-34.865,0.712,10.063,36.295
58.481,99.5390,662.891,-19.697,-26.504,-20.812,-2.516,33.793
58.501,99.5435,662.172,-19.719,-37.889,-22.947,-5.031,44.581
58.521,99.5415,661.765,-19.711,-28.105,-12.096,5.534,31.094
58.541,99.5445,661.249,-19.719,-27.572,-10.139,7.798,30.394
58.561,99.5471,660.678,-19.665,-17.432,-2.135,10.566,20.496
58.581,99.5471,660.249,-19.625,-24.370,187.665,147.164,239.728
58.601,99.5445,660.132,-19.568,-32.908,0.178,58.866,67.440
58.621,99.5450,660.056,-19.553,-28.817,-9.961,41.759,51.706
58.641,99.5490,659.741,-19.524,-26.149,-10.139,24.402,37.175
58.661,99.5506,659.406,-19.501,-9.606,-9.250,19.370,23.517
58.681,99.5525,659.025,-19.538,-24.370,-12.630,27.672,38.976
58.701,99.5566,658.439,-19.557,-26.149,-17.255,12.327,33.666
58.721,99.5570,657.962,-19.514,-18.678,-34.687,23.647,45.948
58.741,99.5606,657.336,-19.496,-25.081,-22.947,29.433,44.966
58.761,99.5585,657.011,-19.544,-27.038,-20.634,27.923,44.006
58.781,99.5591,656.739,-19.523,-34.509,-17.788,18.112,42.841
58.801,99.5631,656.260,-19.498,-43.403,-14.231,10.566,46.883
58.821,99.5647,655.785,-19.543,-36.288,-2.135,4.025,36.573
58.841,99.5691,655.099,-19.632,-35.576,7.471,13.333,38.720
58.861,99.5706,654.454,-19.707,-18.322,-1.957,0.252,18.428
58.881,99.5681,654.149,-19.735,-50.518,97.123,55.092,122.557
58.901,99.5700,653.804,-19.788,-27.927,-5.870,-0.503,28.542
58.921,99.5715,653.452,-19.801,-33.264,-11.207,5.534,35.534
58.941,99.5735,653.054,-19.811,-34.153,-23.836,3.522,41.797
58.961,99.5801,652.273,-19.859,-32.019,-19.923,-1.509,37.741
58.981,99.5755,652.007,-19.851,-30.596,-16.721,1.761,34.911
59.001,99.5766,651.752,-19.880,-15.476,-9.428,-0.755,18.137
59.021,99.5750,651.712,-19.883,-20.812,-5.870,4.277,22.043
59.041,99.5765,651.617,-19.956,-20.278,-3.202,12.327,23.946
59.061,99.5820,651.166,-19.996,-18.322,-9.072,20.125,28.688
59.081,99.5800,650.983,-20.008,-37.711,-16.009,25.659,48.341
59.101,99.5768,651.111,-19.991,-28.817,-32.730,23.395,49.488
59.121,99.5830,650.797,-19.969,-38.600,-14.053,-14.842,43.678
59.141,99.5819,650.647,-19.844,-43.759,-15.654,-23.898,52.259
